EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,ExitDate,EndDate,TenureDays,TenureMonths,AvgPerfScore,Churned,YearOfBirth,HighestEducationLevel,YearsOfRelevantExperience,PastRelevantExperience,AgeAtHire,FirstPromoDate,EverPromoted,MonthsToPromotion
5984,Competitive,2022-08-26,5,Fired,part-time,Bartender,22.6,109907,2024-01-18,2024-01-18,510,16.754270696452036,74.27,1,2002,High School,5,True,20,2022-10-22,1,1.8725361366622864
5810,Premium,2024-04-19,5,Left,full-time,Bartender,39.7,108047,2025-08-22,2025-08-22,490,16.09724047306176,79.49,1,1999,High School,2,True,25,,0,
5458,Competitive,2024-04-26,5,Left,full-time,Bartender,41.3,104710,2025-08-06,2025-08-06,467,15.341655716162943,75.9,1,2003,Bachelor,1,True,21,2024-08-29,1,4.106438896189225
5714,Minimum,2022-09-22,5,Left,part-time,Bartender,20.9,107180,2023-12-17,2023-12-17,451,14.816031537450723,89.09,1,2004,Bachelor,3,True,18,,0,
5932,Competitive,2023-03-26,5,Left,full-time,Bartender,40.1,109437,2024-06-10,2024-06-10,442,14.520367936925098,78.53,1,2003,High School,4,True,20,2023-06-26,1,3.0223390275952693
5289,Minimum,2021-03-12,5,Left,full-time,Bartender,42.4,103145,2022-05-10,2022-05-10,424,13.92904073587385,72.62,1,1997,Bachelor,5,True,24,2021-06-04,1,2.759526938239159
5446,Premium,2024-01-22,5,Left,part-time,Bartender,22.6,104630,2025-03-07,2025-03-07,410,13.469119579500656,74.15,1,2002,Master,1,True,22,,0,
5130,Competitive,2024-04-28,5,Left,full-time,Bartender,38.2,101426,2025-06-05,2025-06-05,403,13.23915900131406,86.38,1,1998,High School,2,True,26,2024-06-03,1,1.1826544021024967
5705,Minimum,2021-11-15,5,Left,full-time,Bartender,41.3,107082,2022-12-10,2022-12-10,390,12.81208935611038,80.92,1,1991,High School,2,True,30,2022-03-19,1,4.073587385019711
5252,Competitive,2022-04-17,5,Left,part-time,Bartender,23.0,102696,2023-05-02,2023-05-02,380,12.483574244415243,71.74,1,2003,High School,5,True,19,,0,
5505,Competitive,2021-10-17,5,Fired,full-time,Bartender,40.7,105187,2022-10-18,2022-10-18,366,12.02365308804205,94.71,1,2001,Bachelor,3,True,20,,0,
5606,Competitive,2021-02-11,5,Left,full-time,Bartender,37.6,106109,2022-01-24,2022-01-24,347,11.399474375821287,98.2,1,2000,Master,3,True,21,,0,
5579,Competitive,2023-11-05,5,Left,part-time,Bartender,21.9,105815,2024-10-10,2024-10-10,340,11.169513797634691,69.07,1,2007,High School,1,True,16,2024-04-06,1,5.026281208935611
5608,Competitive,2024-03-01,5,Fired,full-time,Bartender,41.2,106139,2025-01-20,2025-01-20,325,10.676741130091983,85.5,1,1996,Associate Degree,3,True,28,,0,
5369,Minimum,2021-06-02,5,Left,full-time,Bartender,39.9,103942,2022-04-18,2022-04-18,320,10.512483574244415,83.13,1,2004,Bachelor,1,True,17,2021-10-17,1,4.50065703022339
5708,Competitive,2022-06-13,5,Left,part-time,Bartender,21.7,107101,2023-04-22,2023-04-22,313,10.282522996057818,81.34,1,2004,Associate Degree,4,True,18,2022-06-14,1,0.0328515111695138
5621,Minimum,2021-06-02,5,Left,full-time,Server,37.6,106264,2022-04-02,2022-04-02,304,9.986859395532194,86.37,1,1985,Bachelor,2,True,36,,0,
5259,Minimum,2021-10-21,5,Fired,full-time,Server,36.5,102770,2022-08-11,2022-08-11,294,9.658344283837057,84.72,1,2005,High School,4,True,16,,0,
5482,Premium,2022-02-21,5,Left,full-time,Server,37.2,104960,2022-12-01,2022-12-01,283,9.296977660972404,95.52,1,2003,Bachelor,4,True,19,2022-03-03,1,0.328515111695138
5145,Minimum,2021-05-31,5,Left,full-time,Server,38.8,101591,2022-03-07,2022-03-07,280,9.198423127463863,81.77,1,2003,High School,4,True,18,,0,
6018,Competitive,2024-05-24,5,Fired,part-time,Server,22.1,110073,2025-02-21,2025-02-21,273,8.968462549277266,75.01,1,1996,Associate Degree,5,True,28,,0,
5867,Competitive,2025-02-09,5,Left,part-time,Server,19.2,108678,2025-11-02,2025-11-02,266,8.73850197109067,89.52,1,1999,Bachelor,3,True,26,,0,
5926,Minimum,2024-12-15,5,Left,part-time,Server,19.2,109393,2025-09-01,2025-09-01,260,8.541392904073588,88.03,1,1998,Bachelor,3,True,26,,0,
5039,Competitive,2024-11-12,5,Fired,full-time,Server,34.0,100433,2025-07-23,2025-07-23,253,8.31143232588699,81.0,1,1999,Associate Degree,2,True,25,,0,
5127,Premium,2022-06-24,5,Left,full-time,Server,39.2,101384,2023-02-24,2023-02-24,245,8.04862023653088,90.64,1,2001,Bachelor,2,True,21,2022-07-13,1,0.6241787122207622
5046,Premium,2025-03-08,5,Left,full-time,Server,39.6,100520,2025-11-04,2025-11-04,241,7.917214191852825,89.6,1,1991,Bachelor,3,True,34,2025-04-05,1,0.9198423127463863
5566,Competitive,2021-12-11,5,Left,full-time,Server,39.2,105692,2022-08-04,2022-08-04,236,7.752956636005256,86.02,1,2004,Bachelor,0,False,17,,0,
5167,Competitive,2023-08-12,5,Left,part-time,Server,21.2,101815,2024-03-31,2024-03-31,232,7.621550591327201,85.39,1,1999,High School,4,True,24,,0,
5850,Competitive,2023-04-06,5,Left,part-time,Server,17.7,108452,2023-11-19,2023-11-19,227,7.457293035479632,79.28,1,2004,High School,2,True,19,,0,
5014,Competitive,2022-12-19,5,Left,part-time,Server,19.4,100135,2023-07-30,2023-07-30,223,7.3258869908015765,81.61,1,1997,Master,8,True,25,,0,
5395,Minimum,2025-04-26,5,Fired,full-time,Server,38.8,104216,2025-11-29,2025-11-29,217,7.128777923784494,94.54,1,2000,Bachelor,4,True,25,,0,
5102,Minimum,2023-01-08,5,Left,full-time,Server,38.6,101170,2023-08-10,2023-08-10,214,7.030223390275952,63.86,1,2000,Associate Degree,0,False,23,,0,
5228,Minimum,2023-01-29,5,Left,full-time,Server,39.3,102392,2023-08-27,2023-08-27,210,6.898817345597897,80.31,1,2007,High School,2,True,16,,0,
5754,Competitive,2025-01-19,5,Left,full-time,Server,39.6,107532,2025-08-14,2025-08-14,207,6.800262812089356,86.76,1,2004,Bachelor,2,True,21,,0,
5183,Competitive,2021-11-29,5,Fired,part-time,Server,18.2,101991,2022-06-21,2022-06-21,204,6.701708278580814,86.35,1,2001,Associate Degree,2,True,20,,0,
5356,Competitive,2024-08-01,5,Left,part-time,Server,18.8,103768,2025-02-17,2025-02-17,200,6.570302233902759,93.35,1,2006,Bachelor,3,True,18,,0,
5100,Minimum,2025-06-07,5,Left,part-time,Server,21.2,101133,2025-12-19,2025-12-19,195,6.40604467805519,93.58,1,2004,PhD,3,True,21,,0,
5365,Minimum,2022-10-01,5,Left,full-time,Server,39.0,103891,2023-04-09,2023-04-09,190,6.241787122207621,79.1,1,1998,Bachelor,8,True,24,,0,
5294,Minimum,2023-01-03,5,Left,full-time,Server,37.3,103198,2023-07-09,2023-07-09,187,6.14323258869908,67.59,1,1996,High School,0,False,27,,0,
5659,Competitive,2023-09-10,5,Left,full-time,Server,37.2,106656,2024-03-12,2024-03-12,184,6.044678055190539,80.8,1,1997,Associate Degree,2,True,26,,0,
5093,Competitive,2021-06-22,5,Left,full-time,Server,38.6,101089,2021-12-19,2021-12-19,180,5.913272010512483,87.59,1,1999,Bachelor,3,True,22,,0,
5058,Minimum,2022-08-04,5,Fired,part-time,Server,20.1,100723,2023-01-27,2023-01-27,176,5.781865965834428,80.65,1,1995,Bachelor,2,True,27,,0,
5691,Minimum,2022-04-04,5,Left,part-time,Server,19.0,106991,2022-09-24,2022-09-24,173,5.683311432325887,74.79,1,2002,Associate Degree,2,True,20,,0,
5808,Minimum,2023-11-14,5,Left,part-time,Server,20.5,108029,2024-05-01,2024-05-01,169,5.551905387647832,78.07,1,2002,Associate Degree,2,True,21,,0,
5168,Minimum,2021-03-16,5,Left,full-time,Server,34.4,101816,2021-08-27,2021-08-27,164,5.387647831800263,79.05,1,1996,Bachelor,1,True,25,,0,
5971,Competitive,2025-06-15,5,Fired,full-time,Server,37.8,109808,2025-11-21,2025-11-21,159,5.223390275952694,80.02,1,2007,High School,2,True,18,,0,
5509,Minimum,2024-09-21,5,Left,full-time,Server,37.0,105207,2025-02-22,2025-02-22,154,5.059132720105125,81.28,1,2000,Bachelor,2,True,24,,0,
5915,Premium,2024-02-06,5,Left,full-time,Server,38.3,109253,2024-07-05,2024-07-05,150,4.92772667542707,78.98,1,2007,High School,2,True,17,,0,
5098,Minimum,2024-03-21,5,Left,part-time,Server,19.2,101109,2024-08-16,2024-08-16,148,4.862023653088042,96.02,1,1996,Master,2,True,28,,0,
5084,Competitive,2024-07-04,5,Left,part-time,Server,22.5,100956,2024-11-26,2024-11-26,145,4.763469119579501,68.35,1,2001,Bachelor,1,True,23,,0,
5325,Minimum,2022-07-31,5,Left,part-time,Server,19.6,103554,2022-12-21,2022-12-21,143,4.697766097240473,85.41,1,2005,Bachelor,3,True,17,,0,
5477,Competitive,2025-04-20,5,Left,full-time,Server,40.8,104898,2025-09-06,2025-09-06,139,4.566360052562418,85.63,1,1995,Master,3,True,30,,0,
5032,Competitive,2023-08-20,5,Fired,full-time,Server,33.8,100345,2024-01-03,2024-01-03,136,4.467805519053877,66.38,1,1995,Associate Degree,5,True,28,,0,
5412,Competitive,2023-10-01,5,Left,full-time,Server,37.0,104360,2024-02-10,2024-02-10,132,4.336399474375821,79.09,1,2002,Bachelor,0,False,21,,0,
5918,Minimum,2024-07-24,5,Left,full-time,Server,36.3,109268,2024-11-28,2024-11-28,127,4.1721419185282524,90.77,1,2002,Bachelor,2,True,22,,0,
5108,Premium,2024-08-22,5,Fired,part-time,Server,20.0,101192,2024-12-22,2024-12-22,122,4.0078843626806835,71.49,1,1998,Bachelor,1,True,26,,0,
6011,Minimum,2021-06-18,5,Left,part-time,Server,19.3,110025,2021-10-14,2021-10-14,118,3.876478318002628,79.54,1,1999,High School,2,True,22,,0,
5869,Minimum,2023-11-19,5,Fired,part-time,Server,20.2,108702,2024-03-14,2024-03-14,116,3.8107752956636003,87.81,1,1999,Master,2,True,24,,0,
5175,Competitive,2024-03-27,5,Left,full-time,Server,38.7,101918,2024-07-19,2024-07-19,114,3.7450722733245727,82.7,1,2004,Bachelor,2,True,20,,0,
5891,Minimum,2022-09-27,5,Left,full-time,Server,39.3,108968,2023-01-17,2023-01-17,112,3.679369250985545,78.15,1,2006,High School,3,True,16,,0,
6003,Minimum,2021-12-16,5,Left,full-time,Server,38.1,109979,2022-04-04,2022-04-04,109,3.5808147174770038,79.66,1,2005,Bachelor,4,True,16,,0,
5784,Minimum,2023-10-16,5,Fired,full-time,Server,38.5,107845,2024-01-31,2024-01-31,107,3.515111695137976,80.36,1,2001,High School,3,True,22,,0,
5970,Competitive,2024-01-22,5,Left,part-time,Server,21.0,109792,2024-05-06,2024-05-06,105,3.4494086727989486,69.79,1,1999,Master,0,False,25,,0,
6034,Minimum,2022-12-01,5,Left,part-time,Server,21.6,110227,2023-03-14,2023-03-14,103,3.383705650459921,75.1,1,1995,Associate Degree,4,True,27,,0,
5856,Minimum,2022-05-14,5,Left,part-time,Server,20.0,108492,2022-08-22,2022-08-22,100,3.2851511169513796,81.61,1,2006,High School,3,True,16,,0,
5615,Minimum,2025-04-09,5,Left,full-time,Server Assistant,33.5,106204,2025-07-17,2025-07-17,99,3.252299605781866,58.07,1,2007,High School,1,True,18,,0,
5146,Competitive,2023-01-21,5,Fired,full-time,Server Assistant,35.7,101593,2023-04-28,2023-04-28,97,3.1865965834428382,65.19,1,1998,Associate Degree,5,True,25,,0,
6032,Minimum,2025-05-11,5,Left,full-time,Server Assistant,35.6,110212,2025-08-13,2025-08-13,94,3.088042049934297,72.38,1,2007,High School,1,True,18,,0,
5052,Minimum,2021-05-21,5,Left,part-time,Server Assistant,18.8,100651,2021-08-21,2021-08-21,92,3.0223390275952693,64.29,1,2003,Associate Degree,0,False,18,,0,
5399,Minimum,2024-05-22,5,Left,part-time,Server Assistant,16.7,104263,2024-08-19,2024-08-19,89,2.923784494086728,75.52,1,2003,Bachelor,0,False,21,,0,
5309,Competitive,2024-06-14,5,Left,part-time,Server Assistant,18.0,103396,2024-09-08,2024-09-08,86,2.8252299605781865,65.99,1,2003,Associate Degree,1,True,21,,0,
5311,Minimum,2024-11-08,5,Left,full-time,Server Assistant,34.7,103411,2025-02-01,2025-02-01,85,2.7923784494086727,66.64,1,2007,High School,0,False,17,,0,
5292,Minimum,2023-10-02,5,Left,full-time,Server Assistant,33.8,103165,2023-12-24,2023-12-24,83,2.726675427069645,75.83,1,2003,Associate Degree,0,False,20,,0,
5173,Premium,2024-04-15,5,Left,full-time,Server Assistant,31.7,101888,2024-07-06,2024-07-06,82,2.6938239159001314,75.23,1,2005,High School,1,True,19,,0,
5281,Minimum,2024-07-02,5,Left,part-time,Server Assistant,19.1,102987,2024-09-20,2024-09-20,80,2.628120893561104,60.77,1,2008,High School,1,True,16,,0,
5185,Premium,2022-02-21,5,Left,part-time,Server Assistant,19.0,101996,2022-05-09,2022-05-09,77,2.5295663600525624,76.18,1,1994,Associate Degree,4,True,28,,0,
5801,Minimum,2021-07-20,5,Left,part-time,Server Assistant,17.4,107989,2021-10-04,2021-10-04,76,2.4967148488830486,61.19,1,2002,High School,1,True,19,,0,
5112,Competitive,2023-01-04,5,Left,full-time,Server Assistant,36.4,101228,2023-03-18,2023-03-18,73,2.3981603153745072,69.16,1,1992,Associate Degree,10,True,31,,0,
5200,Minimum,2025-09-14,5,Fired,full-time,Server Assistant,33.7,102130,2025-11-25,2025-11-25,72,2.3653088042049935,81.2,1,1993,Associate Degree,2,True,32,,0,
5937,Minimum,2025-10-16,5,Left,full-time,Server Assistant,35.6,109453,2025-12-24,2025-12-24,69,2.266754270696452,72.69,1,2002,High School,2,True,23,,0,
5085,Minimum,2023-02-11,5,Left,part-time,Server Assistant,18.0,100960,2023-04-18,2023-04-18,66,2.1681997371879107,86.26,1,2004,Bachelor,2,True,19,,0,
5329,Minimum,2022-09-17,5,Left,part-time,Server Assistant,21.5,103586,2022-11-20,2022-11-20,64,2.102496714848883,71.55,1,1993,Bachelor,7,True,29,,0,
5161,Minimum,2024-11-19,5,Fired,part-time,Server Assistant,18.6,101744,2025-01-20,2025-01-20,62,2.0367936925098555,73.62,1,2007,High School,2,True,17,,0,
5105,Minimum,2021-01-24,5,Fired,full-time,Server Assistant,33.4,101184,2021-03-25,2021-03-25,60,1.9710906701708277,77.5,1,1996,Bachelor,1,True,25,,0,
6027,Competitive,2024-06-04,5,Left,full-time,Server Assistant,36.0,110178,2024-07-31,2024-07-31,57,1.8725361366622864,74.02,1,1997,Associate Degree,6,True,27,,0,
5679,Competitive,2024-03-26,5,Left,full-time,Server Assistant,33.7,106875,2024-05-22,2024-05-22,57,1.8725361366622864,92.47,1,2003,Bachelor,2,True,21,,0,
5195,Competitive,2023-02-27,5,Left,part-time,Server Assistant,19.0,102089,2023-04-20,2023-04-20,52,1.7082785808147174,81.66,1,2003,Bachelor,3,True,20,,0,
5103,Competitive,2022-08-08,5,Left,part-time,Server Assistant,18.1,101172,2022-09-28,2022-09-28,51,1.6754270696452036,83.97,1,1989,Bachelor,2,True,33,,0,
5245,Competitive,2022-11-12,5,Left,part-time,Server Assistant,17.6,102592,2022-12-31,2022-12-31,49,1.609724047306176,74.74,1,2004,High School,2,True,18,,0,
5934,Minimum,2022-02-15,5,Left,full-time,Server Assistant,34.4,109448,2022-04-04,2022-04-04,48,1.5768725361366622,89.57,1,1994,Bachelor,2,True,28,,0,
5597,Minimum,2023-06-05,5,Left,full-time,Server Assistant,36.2,105970,2023-07-21,2023-07-21,46,1.5111695137976346,86.37,1,2004,Bachelor,4,True,19,,0,
5286,Competitive,2022-01-05,5,Left,full-time,Server Assistant,35.5,103049,2022-02-19,2022-02-19,45,1.4783180026281209,76.33,1,1996,Bachelor,9,True,26,,0,
5222,Minimum,2023-08-02,5,Fired,part-time,Server Assistant,16.9,102343,2023-09-14,2023-09-14,43,1.4126149802890933,79.93,1,2004,Bachelor,1,True,19,,0,
5415,Competitive,2025-10-09,5,Left,part-time,Server Assistant,18.8,104391,2025-11-18,2025-11-18,40,1.314060446780552,84.13,1,2004,Bachelor,2,True,21,,0,
5272,Competitive,2023-11-01,5,Fired,part-time,Server Assistant,17.4,102902,2023-12-10,2023-12-10,39,1.281208935611038,82.87,1,1994,Bachelor,2,True,29,,0,
5011,Competitive,2025-11-20,5,Left,full-time,Server Assistant,37.1,100091,2025-12-27,2025-12-27,37,1.2155059132720105,88.69,1,2006,High School,3,True,19,,0,
5291,Minimum,2021-07-21,5,Left,full-time,Server Assistant,33.1,103161,2021-08-23,2021-08-23,33,1.0840998685939554,82.97,1,1993,Bachelor,2,True,28,,0,
5427,Competitive,2025-11-27,5,Fired,full-time,Server Assistant,34.6,104489,2025-12-29,2025-12-29,32,1.0512483574244416,77.13,1,2002,Bachelor,0,False,23,,0,
5472,Minimum,2021-11-28,5,Fired,part-time,Server Assistant,17.3,104849,2021-12-29,2021-12-29,31,1.0183968462549278,74.07,1,2002,Bachelor,5,True,19,,0,
5495,Minimum,2024-09-07,5,Fired,part-time,Server Assistant,16.7,105092,2024-10-06,2024-10-06,29,0.9526938239159001,90.73,1,2005,Bachelor,4,True,19,,0,
5212,Competitive,2022-06-28,5,Left,part-time,Server Assistant,17.6,102260,2022-07-25,2022-07-25,27,0.8869908015768725,89.23,1,1998,Master,4,True,24,,0,
5960,Minimum,2022-06-13,5,Fired,full-time,Server Assistant,33.6,109654,2022-07-09,2022-07-09,26,0.8541392904073587,88.45,1,2002,Bachelor,2,True,20,,0,
5459,Competitive,2023-07-24,5,Left,full-time,Server Assistant,34.9,104726,2023-08-17,2023-08-17,24,0.7884362680683311,86.13,1,2006,Associate Degree,3,True,17,,0,
5001,Competitive,2025-01-10,5,Left,full-time,Server Assistant,37.1,100009,2025-02-01,2025-02-01,22,0.7227332457293035,78.11,1,2000,Bachelor,1,True,25,,0,
5229,Minimum,2025-12-11,5,Fired,part-time,Server Assistant,15.8,102412,2025-12-31,2025-12-31,20,0.657030223390276,79.68,1,2002,Bachelor,0,False,23,,0,
5125,Premium,2023-07-06,5,Left,part-time,Server Assistant,18.1,101351,2023-07-24,2023-07-24,18,0.5913272010512484,75.58,1,2007,High School,2,True,16,,0,
5483,Competitive,2021-09-02,5,Left,part-time,Server Assistant,19.5,104971,2021-09-18,2021-09-18,16,0.5256241787122208,67.19,1,2002,Associate Degree,7,True,19,,0,
5124,Minimum,2022-09-07,5,Left,full-time,Server Assistant,33.7,101326,2022-09-22,2022-09-22,15,0.49277266754270693,95.89,1,1999,Bachelor,2,True,23,,0,
5238,Competitive,2025-08-03,5,Left,full-time,Server Assistant,34.5,102525,2025-08-16,2025-08-16,13,0.42706964520367935,79.75,1,2001,Associate Degree,2,True,24,,0,
5580,Minimum,2024-06-19,5,Left,full-time,Server Assistant,34.5,105819,2024-07-01,2024-07-01,12,0.39421813403416556,78.86,1,2000,Bachelor,0,False,24,,0,
5681,Minimum,2024-11-16,5,Left,part-time,Server Assistant,18.5,106884,2024-11-27,2024-11-27,11,0.36136662286465177,71.21,1,1998,Master,1,True,26,,0,
5874,Minimum,2021-01-19,5,Left,part-time,Server Assistant,19.5,108771,2021-01-29,2021-01-29,10,0.328515111695138,60.37,1,2001,High School,1,True,20,,0,
5276,Minimum,2022-07-15,5,Left,full-time,Host,36.4,102941,2022-07-23,2022-07-23,8,0.2628120893561104,86.81,1,1999,Bachelor,2,True,23,,0,
5633,Competitive,2025-03-22,5,Left,part-time,Host,12.7,106394,2025-03-29,2025-03-29,7,0.22996057818659657,77.2,1,2007,High School,2,True,18,,0,
5192,Minimum,2025-08-16,5,Left,full-time,Host,33.1,102068,2025-08-23,2025-08-23,7,0.22996057818659657,76.08,1,2004,Bachelor,1,True,21,,0,
5196,Minimum,2024-04-05,5,Fired,part-time,Host,16.4,102091,2024-04-11,2024-04-11,6,0.19710906701708278,81.55,1,2005,Associate Degree,2,True,19,,0,
5018,Competitive,2025-07-14,5,Fired,full-time,Host,30.1,100157,2025-07-19,2025-07-19,5,0.164257555847569,85.21,1,2003,Bachelor,2,True,22,,0,
5422,Competitive,2021-10-27,5,Fired,part-time,Host,13.3,104433,2021-10-31,2021-10-31,4,0.1314060446780552,69.01,1,2004,Associate Degree,5,True,17,,0,
5731,Premium,2024-01-24,5,Fired,full-time,Host,31.7,107323,2024-01-27,2024-01-27,3,0.09855453350854139,83.23,1,1996,Associate Degree,2,True,28,,0,
5584,Competitive,2021-01-24,5,Left,part-time,Host,14.6,105855,2021-01-27,2021-01-27,3,0.09855453350854139,85.36,1,1992,Bachelor,3,True,29,,0,
5506,Premium,2025-07-25,5,Fired,full-time,Host,31.4,105194,2025-07-27,2025-07-27,2,0.0657030223390276,88.65,1,2000,Master,2,True,25,,0,
5129,Minimum,2021-02-19,5,Fired,part-time,Host,17.4,101409,2021-02-20,2021-02-20,1,0.0328515111695138,68.67,1,2004,Bachelor,5,True,17,,0,
6033,Competitive,2023-04-26,5,Left,full-time,Host,31.9,110223,2023-04-27,2023-04-27,1,0.0328515111695138,69.85,1,2002,Associate Degree,7,True,21,,0,
5419,Premium,2024-12-14,5,Left,part-time,Host,13.1,104407,2024-12-15,2024-12-15,1,0.0328515111695138,79.7,1,2003,High School,2,True,21,,0,
5154,Minimum,2021-09-28,5,Left,full-time,Host,32.1,101667,2021-09-28,2021-09-28,0,0.0,87.45,1,2001,Bachelor,4,True,20,,0,
5641,Minimum,2021-12-31,5,Fired,part-time,Host,14.5,106444,2021-12-31,2021-12-31,0,0.0,85.91,1,2004,Bachelor,2,True,17,,0,
5303,Competitive,2024-01-18,6,Working,full-time,Manager,49.0,103365,,2026-03-14,786,25.821287779237842,82.47,0,2005,High School,4,True,19,2024-04-29,1,3.350854139290407
5522,Competitive,2024-05-31,6,Working,full-time,Manager,50.2,105298,,2026-03-14,652,21.419185282522996,79.7,0,1999,Master,1,True,25,2024-10-20,1,4.664914586070959
5846,Competitive,2024-08-22,6,Working,full-time,Manager,50.4,108435,,2026-03-14,569,18.69250985545335,71.02,0,2003,Associate Degree,1,True,21,,0,
5320,Minimum,2024-10-28,6,Working,full-time,Manager,51.4,103519,,2026-03-14,502,16.491458607095925,80.01,0,1993,Bachelor,5,True,31,,0,
5466,Competitive,2025-01-01,6,Working,full-time,Manager,49.0,104800,,2026-03-14,437,14.35611038107753,82.67,0,1999,High School,2,True,26,,0,
5396,Minimum,2025-02-19,6,Working,full-time,Manager,49.1,104235,,2026-03-14,388,12.746386333771353,78.45,0,2002,Bachelor,5,True,23,2025-06-06,1,3.515111695137976
5418,Minimum,2025-04-02,6,Working,full-time,Manager,50.0,104399,,2026-03-14,346,11.366622864651774,83.44,0,2007,High School,2,True,18,2025-06-23,1,2.6938239159001314
5442,Competitive,2025-05-10,6,Working,full-time,Shift Lead,44.3,104598,,2026-03-14,308,10.11826544021025,69.06,0,2003,Associate Degree,5,True,22,,0,
6063,Competitive,2025-05-29,6,Working,part-time,Shift Lead,26.0,110476,,2026-03-14,289,9.494086727989487,84.3,0,2007,High School,2,True,18,,0,
5665,Minimum,2025-06-28,6,Working,full-time,Shift Lead,43.9,106735,,2026-03-14,259,8.508541392904073,80.53,0,1996,Bachelor,0,False,29,,0,
5629,Competitive,2025-08-21,6,Working,part-time,Shift Lead,24.7,106336,,2026-03-14,205,6.734559789750328,82.58,0,1995,Associate Degree,2,True,30,,0,
5854,Competitive,2025-09-07,6,Working,full-time,Shift Lead,46.1,108482,,2026-03-14,188,6.176084099868594,67.38,0,2003,Associate Degree,5,True,22,,0,
5710,Minimum,2025-10-19,6,Working,part-time,Shift Lead,23.9,107132,,2026-03-14,146,4.7963206307490145,80.01,0,2006,High School,2,True,19,,0,
5202,Competitive,2025-10-31,6,Working,full-time,Shift Lead,41.1,102153,,2026-03-14,134,4.402102496714849,85.45,0,2006,Associate Degree,3,True,19,,0,
5351,Premium,2025-11-19,6,Working,part-time,Shift Lead,24.1,103739,,2026-03-14,115,3.7779237844940865,82.1,0,1998,Associate Degree,2,True,27,,0,
5138,Premium,2025-12-10,6,Working,full-time,Shift Lead,45.3,101512,,2026-03-14,94,3.088042049934297,82.13,0,1993,Bachelor,0,False,32,,0,
5143,Competitive,2025-12-15,6,Working,part-time,Shift Lead,24.9,101564,,2026-03-14,89,2.923784494086728,81.22,0,2006,High School,3,True,19,,0,
5748,Minimum,2025-12-31,6,Working,full-time,Shift Lead,44.9,107469,,2026-03-14,73,2.3981603153745072,72.91,0,2003,Associate Degree,0,False,22,,0,
5564,Minimum,2022-08-20,6,Left,part-time,Shift Lead,24.4,105679,2025-06-09,2025-06-09,1024,33.63994743758213,86.59,1,2002,High School,3,True,20,2023-04-03,1,7.424441524310118
5831,Competitive,2023-05-07,6,Left,full-time,Shift Lead,44.4,108222,2025-07-15,2025-07-15,800,26.281208935611037,93.55,1,2002,Associate Degree,3,True,21,2024-02-12,1,9.231274638633376
6062,Minimum,2021-03-15,6,Left,part-time,Shift Lead,27.1,110472,2023-02-15,2023-02-15,702,23.061760840998684,91.72,1,2002,Master,2,True,19,2021-03-17,1,0.0657030223390276
5776,Premium,2023-10-15,6,Left,full-time,Bartender,41.2,107778,2025-08-17,2025-08-17,672,22.07621550591327,89.16,1,2007,High School,2,True,16,2024-04-26,1,6.3731931668856765
5672,Competitive,2022-09-27,6,Left,full-time,Bartender,44.6,106831,2024-06-30,2024-06-30,642,21.090670170827856,89.06,1,2002,Master,3,True,20,2023-02-18,1,4.730617608409987
5693,Competitive,2022-10-03,6,Left,part-time,Bartender,23.1,106995,2024-05-08,2024-05-08,583,19.152431011826543,89.81,1,1997,High School,4,True,25,2023-01-24,1,3.712220762155059
5261,Premium,2023-04-29,6,Left,full-time,Bartender,37.5,102788,2024-10-30,2024-10-30,550,18.068331143232587,92.57,1,2005,Bachelor,4,True,18,2023-05-29,1,0.9855453350854139
5988,Minimum,2024-01-28,6,Left,full-time,Bartender,40.1,109924,2025-07-09,2025-07-09,528,17.345597897503286,83.1,1,2000,Associate Degree,3,True,24,2024-04-18,1,2.6609724047306176
5082,Competitive,2024-08-07,6,Left,part-time,Bartender,23.3,100939,2025-12-29,2025-12-29,509,16.72141918528252,68.39,1,2000,Associate Degree,8,True,24,2024-08-15,1,0.2628120893561104
5797,Minimum,2021-10-22,6,Left,full-time,Bartender,37.8,107956,2023-02-22,2023-02-22,488,16.031537450722734,76.14,1,1999,Master,0,False,22,2022-04-15,1,5.7490144546649145
5828,Minimum,2024-07-04,6,Left,full-time,Bartender,38.5,108213,2025-10-14,2025-10-14,467,15.341655716162943,88.59,1,2007,High School,2,True,17,2024-07-22,1,0.5913272010512484
5191,Premium,2024-05-21,6,Left,part-time,Bartender,21.8,102055,2025-08-15,2025-08-15,451,14.816031537450723,87.21,1,2005,Bachelor,3,True,19,,0,
5170,Minimum,2021-09-17,6,Left,full-time,Bartender,42.5,101856,2022-11-29,2022-11-29,438,14.388961892247043,91.68,1,2004,Bachelor,2,True,17,2021-11-09,1,1.7411300919842312
5716,Competitive,2021-07-20,6,Left,full-time,Bartender,39.7,107191,2022-09-17,2022-09-17,424,13.92904073587385,88.97,1,2004,Bachelor,3,True,17,2021-09-03,1,1.4783180026281209
5556,Minimum,2022-01-27,6,Left,part-time,Bartender,22.9,105619,2023-03-10,2023-03-10,407,13.370565045992116,75.11,1,1995,Bachelor,10,True,27,2022-07-30,1,6.044678055190539
5337,Minimum,2024-08-10,6,Left,full-time,Bartender,41.2,103657,2025-09-16,2025-09-16,402,13.206307490144546,96.2,1,2004,Master,2,True,20,,0,
